Date,Price
2015-04-13,559.5
2015-04-15,559.125
2015-04-16,555.5
2015-04-17,545.013
2015-04-20,544
2015-04-21,537
2015-04-22,537.763
2015-04-23,537.174988
2015-04-24,533.974976
2015-04-27,500
2015-04-28,495.5
2015-04-29,490.225006
2015-04-30,490
2015-05-04,489.875
2015-05-05,500
2015-05-06,493.75
2015-05-07,480.5
2015-05-08,489.5
2015-05-11,491.25
2015-05-12,498.412994
2015-05-13,487.937988
2015-05-14,490
2015-05-15,483.75
2015-05-18,492.5
2015-05-19,496.825012
2015-05-20,510
2015-05-21,512.224976
2015-05-22,511
2015-05-25,512.625
2015-05-26,505
2015-05-27,501.75
2015-05-28,493.799988
2015-05-29,501.212006
2015-06-01,508.200012
2015-06-02,512.025024
2015-06-03,504.549988
2015-06-04,507.5
2015-06-05,507.5
2015-06-08,505
2015-06-09,500.937988
2015-06-10,497.5
2015-06-11,508.987
2015-06-12,501.25
2015-06-15,488.475006
2015-06-16,497.174988
2015-06-17,505.5
2015-06-18,502.799988
2015-06-19,505.149994
2015-06-22,502.450012
2015-06-23,512.5
2015-06-24,507.5
2015-06-25,499.600006
2015-06-26,499.5
2015-06-29,493.5
2015-06-30,495
2015-07-01,494.5
2015-07-02,499.5
2015-07-03,494
2015-07-06,492.5
2015-07-07,492.5
2015-07-08,489.5
2015-07-09,478.75
2015-07-10,474.049988
2015-07-13,470.5
2015-07-14,477.5
2015-07-15,485
2015-07-16,493.850006
2015-07-17,495.5
2015-07-20,500.700012
2015-07-21,517.5
2015-07-22,552.5
2015-07-23,551.974976
2015-07-24,547.775024
2015-07-27,543.450012
2015-07-28,534.25
2015-07-29,537
2015-07-30,545
2015-07-31,539.275024
2015-08-03,539
2015-08-04,539
2015-08-05,531
2015-08-06,547
2015-08-07,539.75
2015-08-10,549
2015-08-11,549.400024
2015-08-12,557.5
2015-08-13,573.5
2015-08-14,582.5
2015-08-17,575
2015-08-18,575
2015-08-19,585
2015-08-20,579.5
2015-08-21,570.450012
2015-08-24,554.974976
2015-08-25,550
2015-08-26,544.900024
2015-08-27,544
2015-08-28,550.799988
2015-08-31,567.424988
2015-09-01,545
2015-09-02,549
2015-09-03,555.075012
2015-09-04,551.5
2015-09-07,542.474976
2015-09-08,531
2015-09-09,543.549988
2015-09-10,542.450012
2015-09-11,545.775024
2015-09-14,549.5
2015-09-15,549.700012
2015-09-16,554
2015-09-18,555.900024
2015-09-21,550
2015-09-22,557.5
2015-09-23,553.724976
2015-09-24,556.75
2015-09-28,569.974976
2015-09-29,551
2015-09-30,567.200012
2015-10-01,584.950012
2015-10-05,586.5
2015-10-06,593.525024
2015-10-07,578
2015-10-08,568.200012
2015-10-09,568
2015-10-12,599.5
2015-10-13,553.724976
2015-10-14,545.724976
2015-10-15,549.950012
2015-10-16,549.5
2015-10-19,551
2015-10-20,556.5
2015-10-21,562.5
2015-10-23,570.900024
2015-10-26,577
2015-10-27,575
2015-10-28,572.25
2015-10-29,576.549988
2015-10-30,572.5
2015-11-02,565
2015-11-03,566.700012
2015-11-04,575.049988
2015-11-05,571.474976
2015-11-06,561.5
2015-11-09,560
2015-11-10,563.75
2015-11-13,549.974976
2015-11-16,541.825012
2015-11-17,540
2015-11-18,520.5
2015-11-19,515.125
2015-11-20,524
2015-11-23,525
2015-11-24,525
2015-11-26,520.474976
2015-11-27,529
2015-11-30,535
2015-12-01,544
2015-12-02,539.974976
2015-12-03,530.5
2015-12-04,524.5
2015-12-07,527.650024
2015-12-08,522.525024
2015-12-09,521.5
2015-12-10,518.299988
2015-12-11,527
2015-12-14,524.75
2015-12-15,536.625
2015-12-16,541.700012
2015-12-17,550
2015-12-18,551.700012
2015-12-21,538.5
2015-12-22,548.724976
2015-12-23,547.525024
2015-12-24,551.025024
2015-12-28,545
2015-12-29,550.625
2015-12-30,550.549988
2015-12-31,545.075012
2016-01-01,550
2016-01-04,549.974976
2016-01-05,542.75
2016-01-06,537.325012
2016-01-07,530.025024
2016-01-08,530.75
2016-01-11,528.150024
2016-01-12,531
2016-01-13,528.5
2016-01-14,533
2016-01-15,574
2016-01-18,569.950012
2016-01-19,567.5
2016-01-20,567
2016-01-21,567.5
2016-01-22,574.049988
2016-01-25,570.125
2016-01-27,573.224976
2016-01-28,568
2016-01-29,569
2016-02-01,585
2016-02-02,588.424988
2016-02-03,583.900024
2016-02-04,580.025024
2016-02-05,587.75
2016-02-08,581.875
2016-02-09,564.150024
2016-02-10,554
2016-02-11,555.5
2016-02-12,547.349976
2016-02-15,548.125
2016-02-16,543.5
2016-02-17,540.875
2016-02-18,550
2016-02-19,559.599976
2016-02-22,565.5
2016-02-23,565.125
2016-02-24,559.75
2016-02-25,562.700012
2016-02-26,560.075012
2016-02-29,564.75
2016-03-01,547.400024
2016-03-02,568.525024
2016-03-03,584
2016-03-04,587.799988
2016-03-08,581.5
2016-03-09,572.5
2016-03-10,581.450012
2016-03-11,573.099976
2016-03-14,573
2016-03-15,572
2016-03-16,570.950012
2016-03-17,578.450012
2016-03-18,581.400024
2016-03-21,594
2016-03-22,595.625
2016-03-23,595
2016-03-28,616.200012
2016-03-29,599.5
2016-03-30,598.799988
2016-03-31,605.125
2016-04-01,608
2016-04-04,606.775024
2016-04-05,621
2016-04-06,614
2016-04-07,604.200012
2016-04-08,587.924988
2016-04-11,582.900024
2016-04-12,590.25
2016-04-13,597.474976
2016-04-18,625
2016-04-20,622
2016-04-21,625.5
2016-04-22,613.150024
2016-04-25,606.025024
2016-04-26,607.724976
2016-04-27,614.599976
2016-04-28,615.5
2016-04-29,605.724976
2016-05-02,605
2016-05-03,601.375
2016-05-04,590.5
2016-05-05,597.575012
2016-05-06,594.900024
2016-05-09,591
2016-05-10,601.25
2016-05-11,599.25
2016-05-12,601.950012
2016-05-13,603
2016-05-16,605.099976
2016-05-17,610
2016-05-18,599.5
2016-05-19,605.474976
2016-05-20,602.5
2016-05-23,601.700012
2016-05-24,595.525024
2016-05-25,597.049988
2016-05-26,605.049988
2016-05-27,615.799988
2016-05-30,620.75
2016-05-31,632.5
2016-06-01,623.025024
2016-06-02,627.5
2016-06-03,630.025024
2016-06-06,632.450012
2016-06-07,633.5
2016-06-08,631.974976
2016-06-09,613.125
2016-06-10,587.700012
2016-06-13,588.400024
2016-06-14,591.200012
2016-06-15,591.849976
2016-06-16,594.75
2016-06-17,594.5
2016-06-20,590.5
2016-06-21,605.599976
2016-06-22,602
2016-06-23,598.650024
2016-06-24,594
2016-06-27,586.025024
2016-06-28,581.400024
2016-06-29,584.5
2016-06-30,590.25
2016-07-01,590
2016-07-04,588.099976
2016-07-05,592.5
2016-07-07,584.349976
2016-07-08,581.5
2016-07-11,583.700012
2016-07-12,590
2016-07-13,590
2016-07-14,597.5
2016-07-15,594.75
2016-07-18,538.625
2016-07-19,544.299988
2016-07-20,535
2016-07-21,539.5
2016-07-22,535
2016-07-25,531.5
2016-07-26,535.174988
2016-07-27,542.349976
2016-07-28,542.700012
2016-07-29,536.299988
2016-08-01,535.75
2016-08-02,539.950012
2016-08-03,542.825012
2016-08-04,543.200012
2016-08-05,536
2016-08-08,534.5
2016-08-09,538.5
2016-08-10,538
2016-08-11,540.849976
2016-08-12,537.525024
2016-08-16,521
2016-08-17,524.974976
2016-08-18,518.25
2016-08-19,515
2016-08-22,509
2016-08-23,510.049988
2016-08-24,523.5
2016-08-25,527.5
2016-08-26,518
2016-08-29,508.799988
2016-08-30,516.224976
2016-08-31,518.549988
2016-09-01,519
2016-09-02,519.525024
2016-09-06,519.125
2016-09-07,524
2016-09-08,522.5
2016-09-09,518.5
2016-09-12,512.625
2016-09-14,526.974976
2016-09-15,522.799988
2016-09-16,524.5
2016-09-19,523
2016-09-20,526.650024
2016-09-21,527
2016-09-22,529.5
2016-09-23,528.5
2016-09-26,521.375
2016-09-27,517.525024
2016-09-28,520
2016-09-29,522.474976
2016-09-30,515.549988
2016-10-03,517.75
2016-10-04,520
2016-10-05,524.599976
2016-10-06,522.5
2016-10-07,514.974976
2016-10-10,508.5
2016-10-13,510.700012
2016-10-14,526.450012
2016-10-17,517.474976
2016-10-18,515
2016-10-19,521
2016-10-20,522.375
2016-10-21,517.5
2016-10-24,518.75
2016-10-25,518.25
2016-10-26,508.5
2016-10-27,508.950012
2016-10-28,502.600006
2016-11-01,503.399994
2016-11-02,492.399994
2016-11-03,490.524994
2016-11-04,483.5
2016-11-07,492.5
2016-11-08,493.450012
2016-11-09,465
2016-11-10,481.25
2016-11-11,470
2016-11-15,462
2016-11-16,465
2016-11-17,467.125
2016-11-18,465
2016-11-21,463.450012
2016-11-22,458.450012
2016-11-23,461.049988
2016-11-24,464.100006
2016-11-25,465.225006
2016-11-28,489.649994
2016-11-29,489.399994
2016-11-30,486.5
2016-12-01,488
2016-12-02,482.399994
2016-12-05,482.950012
2016-12-06,480.899994
2016-12-07,484
2016-12-08,485.024994
2016-12-09,492.5
2016-12-12,491.399994
2016-12-13,490.25
2016-12-14,495.5
2016-12-15,498.700012
2016-12-16,501.899994
2016-12-19,503.049988
2016-12-20,501
2016-12-21,508
2016-12-22,501.25
2016-12-23,492.450012
2016-12-26,494
2016-12-27,491.375
2016-12-28,501.475006
2016-12-29,501.875
2016-12-30,499
2017-01-02,505.549988
2017-01-03,502.049988
2017-01-04,497.524994
2017-01-05,500.799988
2017-01-06,497.450012
2017-01-09,486.125
2017-01-10,488.5
2017-01-11,487.100006
2017-01-12,488.774994
2017-01-13,515
2017-01-16,482.5
2017-01-17,478.125
2017-01-18,479.049988
2017-01-19,475.5
2017-01-20,475
2017-01-23,472.5
2017-01-24,475
2017-01-25,473.049988
2017-01-27,466.924988
2017-01-30,468.75
2017-01-31,470.75
2017-02-01,460.549988
2017-02-02,458.5
2017-02-03,466.899994
2017-02-06,468.625
2017-02-07,466.5
2017-02-08,468
2017-02-09,468.5
2017-02-10,473.125
2017-02-13,486.424988
2017-02-14,490
2017-02-15,494.600006
2017-02-16,495.5
2017-02-17,506.875
2017-02-20,498.25
2017-02-21,511.049988
2017-02-22,507.5
2017-02-23,499.450012
2017-02-27,503.649994
2017-02-28,505.924988
2017-03-01,506
2017-03-02,512.200012
2017-03-03,505.125
2017-03-06,510.024994
2017-03-07,511
2017-03-08,508.450012
2017-03-09,503.899994
2017-03-10,507.5
2017-03-14,511.399994
2017-03-15,517.450012
2017-03-16,506.649994
2017-03-17,517.700012
2017-03-20,513.275024
2017-03-21,510.450012
2017-03-22,511.225006
2017-03-23,514.125
2017-03-24,519
2017-03-27,513.599976
2017-03-28,515.75
2017-03-29,517.150024
2017-03-30,517
2017-03-31,511.625
2017-04-03,516.075012
2017-04-05,502.5
2017-04-06,499.075012
2017-04-07,500.450012
2017-04-10,492.450012
2017-04-11,478.024994
2017-04-12,485
2017-04-13,485
2017-04-17,465
2017-04-18,462.375
2017-04-19,461.5
2017-04-20,460.75
2017-04-21,467.399994
2017-04-24,458.75
2017-04-25,462.950012
2017-04-26,464.975006
2017-04-27,458
2017-04-28,463.424988
2017-05-02,462
2017-05-03,463.25
2017-05-04,468.5
2017-05-05,468
2017-05-08,469
2017-05-09,475.299988
2017-05-10,473.575012
2017-05-11,473.424988
2017-05-12,476.5
2017-05-15,481.75
2017-05-16,476.549988
2017-05-17,475.799988
2017-05-18,471.5
2017-05-19,480.75
2017-05-22,479.200012
2017-05-23,482.325012
2017-05-24,480
2017-05-25,480.5
2017-05-26,493.5
2017-05-29,495.450012
2017-05-30,491
2017-05-31,496.774994
2017-06-01,484.649994
2017-06-02,486.700012
2017-06-05,485
2017-06-06,482.5
2017-06-07,492.5
2017-06-08,481.475006
2017-06-09,469.274994
2017-06-12,471.674988
2017-06-13,476.75
2017-06-14,480
2017-06-15,479.825012
2017-06-16,474.549988
2017-06-19,469.975006
2017-06-20,467.5
2017-06-21,472.5
2017-06-22,473.850006
2017-06-23,472.5
2017-06-27,472.5
2017-06-28,466.399994
2017-06-29,465.100006
2017-06-30,465.399994
2017-07-03,470.549988
2017-07-04,476.924988
2017-07-05,479.5
2017-07-06,472.5
2017-07-07,471.924988
2017-07-10,471.600006
2017-07-11,478.325012
2017-07-12,487.475006
2017-07-13,488.625
2017-07-14,499.725006
2017-07-17,487.5
2017-07-18,493.024994
2017-07-19,490.725006
2017-07-20,489.649994
2017-07-21,486.5
2017-07-24,491.75
2017-07-25,495
2017-07-26,499.049988
2017-07-27,498
2017-07-28,488
2017-07-31,495.950012
2017-08-01,505.5
2017-08-02,503
2017-08-03,495.5
2017-08-04,494
2017-08-07,491.75
2017-08-08,484.25
2017-08-09,483.825012
2017-08-10,484.950012
2017-08-11,488
2017-08-14,494
2017-08-16,491
2017-08-17,502.5
2017-08-18,508.950012
2017-08-21,462
2017-08-22,447.600006
2017-08-23,440
2017-08-24,455
2017-08-28,471.975006
2017-08-29,470.725006
2017-08-30,468.600006
2017-08-31,464.399994
2017-09-01,457.975006
2017-09-04,460.5
2017-09-05,451
2017-09-06,450
2017-09-07,450
2017-09-08,449.5
2017-09-11,445.200012
2017-09-12,441.274994
2017-09-13,442.75
2017-09-14,442.25
2017-09-15,446.149994
2017-09-18,455
2017-09-19,454
2017-09-20,458.5
2017-09-21,457.5
2017-09-22,454.075012
2017-09-25,450.5
2017-09-26,448.5
2017-09-27,453.049988
2017-09-28,448.049988
2017-09-29,449
2017-10-03,455.049988
2017-10-04,451.5
2017-10-05,450
2017-10-06,452
2017-10-09,460
2017-10-10,469.975006
2017-10-11,467.725006
2017-10-12,465
2017-10-13,466.399994
2017-10-16,467.975006
2017-10-17,468.399994
2017-10-18,464.450012
2017-10-19,465
2017-10-23,465
2017-10-24,473
2017-10-25,459.5
2017-10-26,471
2017-10-27,477.5
2017-10-30,477.325012
2017-10-31,462.5
2017-11-01,462.5
2017-11-02,461.524994
2017-11-03,458.5
2017-11-06,461.575012
2017-11-07,463.125
2017-11-08,480.125
2017-11-09,476.5
2017-11-10,479.399994
2017-11-13,481.024994
2017-11-14,475.975006
2017-11-15,472.575012
2017-11-16,475.899994
2017-11-17,492.75
2017-11-20,484.5
2017-11-21,480.649994
2017-11-22,483.299988
2017-11-23,485.75
2017-11-24,495.450012
2017-11-27,503.350006
2017-11-28,497.200012
2017-11-29,493.825012
2017-11-30,494.725006
2017-12-01,489.700012
2017-12-04,490
2017-12-05,492.674988
2017-12-06,492.5
2017-12-07,494.5
2017-12-08,500.5
2017-12-11,497.475006
2017-12-12,501
2017-12-13,505.450012
2017-12-14,502.625
2017-12-15,506.5
2017-12-18,505.950012
2017-12-19,508.725006
2017-12-20,502.549988
2017-12-21,507.399994
2017-12-22,508
2017-12-26,515
2017-12-27,514
2017-12-28,515
2017-12-29,515.049988
2018-01-01,518.849976
2018-01-02,518.625
2018-01-03,514.25
2018-01-04,510.5
2018-01-05,507.649994
2018-01-08,512.450012
2018-01-09,520
2018-01-10,523.400024
2018-01-11,527.625
2018-01-12,542.900024
2018-01-15,540
2018-01-16,540.625
2018-01-17,562.424988
2018-01-18,572.5
2018-01-19,572.5
2018-01-22,566.075012
2018-01-23,577.5
2018-01-24,587.400024
2018-01-25,591
2018-01-29,583.275024
2018-01-30,589.450012
2018-01-31,579.575012
2018-02-01,571.099976
2018-02-02,567.625
2018-02-05,570
2018-02-06,549.974976
2018-02-07,558
2018-02-08,561.400024
2018-02-09,559
2018-02-12,557.400024
2018-02-14,553
2018-02-15,551.5
2018-02-16,562.5
2018-02-19,564.200012
2018-02-20,551.875
2018-02-21,573.75
2018-02-22,572.775024
2018-02-23,581.75
2018-02-26,575.5
2018-02-27,572.474976
2018-02-28,573.799988
2018-03-01,584.799988
2018-03-05,580.375
2018-03-06,581.275024
2018-03-07,577.5
2018-03-08,574.5
2018-03-09,581.174988
2018-03-12,588
2018-03-13,590.099976
2018-03-14,590
2018-03-15,590
2018-03-16,591
2018-03-19,582
2018-03-20,574.299988
2018-03-21,585
2018-03-22,582.25
2018-03-23,573.5
2018-03-26,583.450012
2018-03-27,580
2018-03-28,575.375
2018-04-02,570.5
2018-04-03,567.349976
2018-04-04,572
2018-04-05,569.775024
2018-04-06,571.5
2018-04-09,562.5
2018-04-10,556
2018-04-11,559
2018-04-12,564.724976
2018-04-13,587
2018-04-16,551
2018-04-17,563.5
2018-04-18,561.424988
2018-04-19,562
2018-04-20,569.5
2018-04-23,584
2018-04-24,592.5
2018-04-25,576
2018-04-26,587
2018-04-27,590
2018-04-30,590.849976
2018-05-02,599.450012
2018-05-03,598.625
2018-05-04,592.5
2018-05-07,590.625
2018-05-08,588.950012
2018-05-09,583.75
2018-05-10,588
2018-05-11,586.150024
2018-05-14,592.174988
2018-05-15,594.049988
2018-05-16,593.625
2018-05-17,598
2018-05-18,591.5
2018-05-21,589.775024
2018-05-22,587.5
2018-05-23,597.5
2018-05-24,599
2018-05-25,615.049988
2018-05-28,615.5
2018-05-29,607.025024
2018-05-30,608.5
2018-05-31,605.849976
2018-06-01,615.200012
2018-06-04,610.549988
2018-06-05,621
2018-06-06,612.599976
2018-06-07,619
2018-06-08,624
2018-06-11,632.775024
2018-06-12,632.875
2018-06-13,633.400024
2018-06-14,626.5
2018-06-15,618.5
2018-06-18,642
2018-06-19,631.5
2018-06-20,624.25
2018-06-21,622.974976
2018-06-22,621.5
2018-06-25,628.575012
2018-06-26,634.5
2018-06-27,641.974976
2018-06-28,638.150024
2018-06-29,649.025024
2018-07-02,657
2018-07-03,665.950012
2018-07-04,676.025024
2018-07-05,673.549988
2018-07-06,645.125
2018-07-09,648.5
2018-07-10,654.25
2018-07-11,658.775024
2018-07-12,663.049988
2018-07-13,657.5
2018-07-16,658.700012
2018-07-17,664.849976
2018-07-18,669.900024
2018-07-19,661.5
2018-07-20,663
2018-07-23,676.075012
2018-07-24,687.200012
2018-07-25,689.5
2018-07-26,689.275024
2018-07-27,686.599976
2018-07-30,685
2018-07-31,674.275024
2018-08-01,681.900024
2018-08-02,679.799988
2018-08-03,683.099976
2018-08-06,683.025024
2018-08-07,687
2018-08-08,685.900024
2018-08-09,686.825012
2018-08-10,692.900024
2018-08-13,695
2018-08-14,706.974976
2018-08-16,707.474976
2018-08-17,715.450012
2018-08-20,694
2018-08-21,695
2018-08-23,696.5
2018-08-24,698.25
2018-08-27,691.5
2018-08-28,708.599976
2018-08-29,716.799988
2018-08-30,706.400024
2018-08-31,712.549988
2018-09-03,724.5
2018-09-04,722
2018-09-05,741.950012
2018-09-06,732.549988
2018-09-07,734.349976
2018-09-10,737.75
2018-09-11,735.900024
2018-09-12,744.400024
2018-09-14,741.900024
2018-09-17,735
2018-09-18,730
2018-09-19,727
2018-09-21,713.849976
2018-09-24,706.5
2018-09-25,718.25
2018-09-26,731.200012
2018-09-27,722
2018-09-28,721
2018-10-01,737.5
2018-10-03,743.799988
2018-10-04,728.5
2018-10-05,713
2018-10-08,725.049988
2018-10-09,717.099976
2018-10-10,719.900024
2018-10-11,685
2018-10-12,676.400024
2018-10-15,688.599976
2018-10-16,710
2018-10-17,710
2018-10-19,687
2018-10-22,688.700012
2018-10-23,675.950012
2018-10-24,663
2018-10-25,643
2018-10-26,645.299988
2018-10-29,633.700012
2018-10-30,641.099976
2018-10-31,663.900024
2018-11-01,689.700012
2018-11-02,665.950012
2018-11-05,663.5
2018-11-06,667.900024
2018-11-07,673
2018-11-09,679
2018-11-12,666
2018-11-13,663.5
2018-11-14,665.700012
2018-11-15,654
2018-11-16,659.900024
2018-11-19,659
2018-11-20,651.700012
2018-11-21,640
2018-11-22,622.25
2018-11-26,621
2018-11-27,625.5
2018-11-28,640.950012
2018-11-29,671
2018-11-30,661
2018-12-03,673.150024
2018-12-04,672.549988
2018-12-05,683
2018-12-06,676.099976
2018-12-07,672
2018-12-10,669.900024
2018-12-11,669.200012
2018-12-12,677.099976
2018-12-13,682
2018-12-14,697.450012
2018-12-17,711.849976
2018-12-18,686.5
2018-12-19,671.549988
2018-12-20,660
2018-12-21,659.5
2018-12-24,657
2018-12-26,647
2018-12-27,652.75
2018-12-28,663.349976
2018-12-31,660
2019-01-01,660.950012
2019-01-02,666
2019-01-03,672
2019-01-04,671.75
2019-01-07,665
2019-01-08,674.950012
2019-01-09,686.200012
2019-01-10,681.599976
2019-01-11,680.200012
2019-01-14,707
2019-01-15,707.200012
2019-01-16,729.900024
2019-01-17,735.799988
2019-01-18,730
2019-01-21,738.200012
2019-01-22,741.25
2019-01-23,742.349976
2019-01-24,728.099976
2019-01-25,728
2019-01-28,731
2019-01-29,725.5
2019-01-30,727.900024
2019-01-31,726
2019-02-01,751.349976
2019-02-04,757
2019-02-05,747
2019-02-06,755.549988
2019-02-07,763.049988
2019-02-08,760
2019-02-11,766.900024
2019-02-12,760.349976
2019-02-14,751
2019-02-15,742.299988
2019-02-18,742.349976
2019-02-19,739.099976
2019-02-20,727
2019-02-21,738
2019-02-22,732.5
2019-02-25,735.549988
2019-02-26,748.599976
2019-02-27,745
2019-02-28,738.700012
2019-03-01,735.5
2019-03-05,740.5
2019-03-06,736.099976
2019-03-07,734
2019-03-08,722.950012
2019-03-11,713.299988
2019-03-12,709
2019-03-13,710
2019-03-14,714
2019-03-15,712
2019-03-18,721.549988
2019-03-19,712.799988
2019-03-20,727.25
2019-03-22,745
2019-03-25,742.400024
2019-03-26,735.25
2019-03-27,730
2019-03-28,730
2019-04-01,742
2019-04-02,759
2019-04-03,756
2019-04-04,751.400024
2019-04-05,750.900024
2019-04-08,763.049988
2019-04-09,770
2019-04-10,764
2019-04-11,751.75
2019-04-12,743.099976
2019-04-15,724.700012
2019-04-16,727.900024
2019-04-18,722.5
2019-04-22,717.049988
2019-04-23,723.900024
2019-04-24,728.200012
2019-04-25,736.450012
2019-04-26,731
2019-04-30,738
2019-05-02,747
2019-05-03,722.900024
2019-05-06,715
2019-05-07,720.400024
2019-05-08,721
2019-05-09,719.150024
2019-05-10,720.799988
2019-05-13,716.549988
2019-05-14,716.5
2019-05-15,714.900024
2019-05-16,720
2019-05-17,733.150024
2019-05-20,719.700012
2019-05-21,722.650024
2019-05-22,710
2019-05-23,715
2019-05-24,703.799988
2019-05-27,707.400024
2019-05-28,712
2019-05-29,725.5
2019-05-30,727
2019-05-31,736.5
2019-06-03,729.799988
2019-06-04,737.25
2019-06-06,736.5
2019-06-07,735.849976
2019-06-10,740.099976
2019-06-11,755
2019-06-12,756.950012
2019-06-13,740
2019-06-14,743.849976
2019-06-17,743
2019-06-18,740.200012
2019-06-19,752.5
2019-06-20,737.799988
2019-06-21,755
2019-06-24,751.900024
2019-06-25,744
2019-06-26,743
2019-06-27,742
2019-06-28,735.5
2019-07-01,735
2019-07-02,734
2019-07-03,741
2019-07-04,729
2019-07-05,735
2019-07-08,716.450012
2019-07-09,718
2019-07-10,709
2019-07-11,719.450012
2019-07-12,722.5
2019-07-15,763
2019-07-16,777
2019-07-17,783.900024
2019-07-18,789.049988
2019-07-19,788.700012
2019-07-22,785.950012
2019-07-23,787
2019-07-24,788
2019-07-25,788.25
2019-07-26,792.299988
2019-07-29,789.5
2019-07-30,791.900024
2019-07-31,790.849976
2019-08-01,786.450012
2019-08-02,765.049988
2019-08-05,772.599976
2019-08-06,778.799988
2019-08-07,778.900024
2019-08-08,782.700012
2019-08-09,792
2019-08-13,784.150024
2019-08-14,775.099976
2019-08-16,780
2019-08-19,775.599976
2019-08-20,785.200012
2019-08-21,793
2019-08-22,799.900024
2019-08-23,796.450012
2019-08-26,795.900024
2019-08-27,791
2019-08-28,787.400024
2019-08-29,795.5
2019-08-30,810
2019-09-03,815
2019-09-04,810.75
2019-09-05,830.099976
2019-09-06,843.299988
2019-09-09,836.799988
2019-09-11,822.299988
2019-09-12,816.400024
2019-09-13,818.099976
2019-09-16,832.049988
2019-09-17,831.5
2019-09-18,829.900024
2019-09-19,824.849976
2019-09-20,822.900024
2019-09-23,806.900024
2019-09-24,765
2019-09-25,787.700012
2019-09-26,787.75
2019-09-27,787.049988
2019-09-30,785.099976
2019-10-01,807
2019-10-03,792.549988
2019-10-04,790
2019-10-07,794.849976
2019-10-09,795.450012
2019-10-10,785.400024
2019-10-11,781.5
2019-10-14,786.75
2019-10-15,773.099976
2019-10-16,765.25
2019-10-17,767
2019-10-18,763.799988
2019-10-22,691.099976
2019-10-23,630
2019-10-24,650
2019-10-25,647
2019-10-27,650
2019-10-29,651
2019-10-30,660.400024
2019-10-31,668.400024
2019-11-01,690
2019-11-04,681.799988
2019-11-05,708.75
2019-11-06,695.799988
2019-11-07,717
2019-11-08,722
2019-11-11,698.900024
2019-11-13,696.5
2019-11-14,696.349976
2019-11-15,709.049988
2019-11-18,705
2019-11-19,709.900024
2019-11-20,712.799988
2019-11-21,715.5
2019-11-22,711.75
2019-11-25,693.349976
2019-11-26,705
2019-11-27,694.25
2019-11-28,699.099976
2019-11-29,700.900024
2019-12-02,703.099976
2019-12-03,692.700012
2019-12-04,697
2019-12-05,706.450012
2019-12-06,715.950012
2019-12-09,716
2019-12-10,713
2019-12-11,716.599976
2019-12-12,718.5
2019-12-13,700.349976
2019-12-16,712.299988
2019-12-17,719.700012
2019-12-18,731
2019-12-19,733.5
2019-12-20,731
2019-12-23,732.150024
2019-12-24,736.950012
2019-12-26,732
2019-12-27,729.75
2019-12-30,736.099976
2019-12-31,729.700012
2020-01-01,735
2020-01-02,738.900024
2020-01-03,733.900024
2020-01-06,746.099976
2020-01-07,738
2020-01-08,724.950012
2020-01-09,721.700012
2020-01-10,740.450012
2020-01-13,760
2020-01-14,769.950012
2020-01-15,773.849976
2020-01-16,770.700012
2020-01-17,770.700012
2020-01-20,771.599976
2020-01-21,768.450012
2020-01-22,768.450012
2020-01-23,777.099976
2020-01-24,775.75
2020-01-27,779.049988
2020-01-28,781
2020-01-29,786.599976
2020-01-30,789.700012
2020-01-31,780.549988
2020-02-03,782
2020-02-04,770.099976
2020-02-05,781
2020-02-06,784.349976
2020-02-07,775.950012
2020-02-10,774
2020-02-11,779
2020-02-12,775.799988
2020-02-13,785
2020-02-14,794.5
2020-02-17,790.299988
2020-02-18,785
2020-02-19,800
2020-02-20,803.25
2020-02-24,800.099976
2020-02-25,799
2020-02-26,793.950012
2020-02-27,778
2020-02-28,750
2020-03-02,737
2020-03-03,755
2020-03-04,753.900024
2020-03-05,763.75
2020-03-06,741
